step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
50,1.12327,0.0541965,0.001,0.000983454,0.0641341,1e-05,100.617,39.2157,41.9629,0,0,0.0641331,0,3.22838,-0.0641331,-2.4964,3.22838,-0.0641331,-2.4964,2.47,1.2026,0,2.47,1.2026,0,931334,931334,931334,931334,931334,0,4,4,4,0.339636,0.303605,1204.84,772.994,931334,0,4142,4018.5,3939,0,0,3677,3257.55,2905,0,3677,3257.55,2905,7.49774,0.00464952,0.00226675,0.00224288,0.00291312,0.00221286,0.00974083,-0.00506437,1.00222,1.11557,3.15768,1.11778,3.16483,0.000200002,0.378956,0.14474,0.357081,0.186269,13.1111,2.74093,0.336522,126.691,109.382,56.4876,-1,-1,-1,4.13965,126.691,-1,3939,3677,0.116718,0.753911,0.150686,0.0679026,0.326704,158.012,142.941,134.802,0.000426882,,8.30459e-05,772.994,4.9627e-05,,332.562,3.99108,0,50,0.999141,0.351314,0.00853023,0.0130523,1,,,,,,,,,,,
51,1.11527,0.0544071,0.001,0.000998827,0.0237235,1e-05,100.814,39.2157,41.9629,0,0,0.0237225,0,2.07436,-0.0237225,-3.39581,2.07436,-0.0237225,-3.39581,2.30417,1.11201,0,2.30417,1.11201,0,930438,930438,930438,930438,930438,0,4,4,4,0.340577,0.305103,1227.74,757.849,930438,0,4134,3971.12,3938,0,0,3789,3297.92,3055,0,3789,3297.92,3055,6.48355,0.00685811,0.00248884,0.0017453,0.00301451,0.00190487,0.0143754,-0.00563484,1.00191,1.09833,3.26292,1.10023,3.26921,0.000182281,0.370754,0.140824,0.346606,0.169601,12.7225,2.09582,0.333385,123.499,106.828,66.7792,-1,-1,-1,3.03451,122.869,-1,3951,3491,0.0828016,0.723942,0.136867,0.0650866,0.322415,156.508,143.153,131.028,0.000527159,,5.9603e-05,757.849,4.8909e-05,,322.495,4.00257,0,51,0.999089,0.359695,0.00877117,0.0134322,1,,,,,,,,,,,
52,1.02622,0.0557829,0.001,0.000979079,0.044404,1e-05,100.979,39.2157,41.9629,0,0,0.044403,0,3.13118,-0.044403,-2.8426,3.13118,-0.044403,-2.8426,2.42475,1.42995,0.00761615,2.42475,1.42995,0.00761615,929478,929478,929478,929478,929478,0,4,4,4,0.339465,0.305052,1235.15,752.52,929478,0,4142,4023.75,3943,0,0,3658,3237.8,2911,0,3658,3237.8,2911,2.18161,0.0042485,0.00240728,0.00271424,0.00341419,0.0027892,0.0097748,-0.00545466,1.0028,1.00918,2.79821,1.01197,2.80584,0.000181498,0.357459,0.141877,0.351301,0.168698,13.5999,1.93528,0.323896,119.28,102.74,61.7174,-1,-1,-1,13.5999,115.747,-1,4142,3328,0.0819111,0.774339,0.13473,0.0638256,0.324513,148.145,141.297,131.872,0.000449433,,6.7736e-05,752.52,5.36441e-05,,326.527,4.02013,0,52,0.999003,0.531833,0.00898589,0.0138573,1,,,,,,,,,,,
53,1.08935,0.0594206,0.001,0.00101566,0.026601,1e-05,116.672,39.2157,41.9629,0,0,0.0266,0,2.45052,-0.0266,-3.25044,2.45052,-0.0266,-3.25044,2.46907,1.28568,0,2.46907,1.28568,0,914083,914083,914083,914083,914083,0,4,3.98438,2,0.339144,0.303551,1236.68,739.144,914083,0,4139,3950.88,3625,0,0,3566,3190.4,267,0,3566,3190.4,267,11.6696,0.00551915,0.00239057,0.00207313,0.00310642,0.00203718,0.0103794,-0.0072189,1.00204,1.07066,3.00222,1.0727,3.00841,0.000184086,0.361999,0.141934,0.3452,0.16827,13.5073,2.22773,0.236004,118.373,101.191,35.6232,-1,-1,-1,6.83396,115.422,-1,3938,3356,0.0851761,0.931213,0.192174,0,0.322471,147.83,141.37,129.74,0.000447967,,9.12871e-05,739.144,5.15911e-05,,315.541,4.01744,0,53,0.999065,0.285703,0.00884662,0.0134205,1,,,,,,,,,,,
54,1.09169,0.0539649,0.001,0.00105131,0.0411605,1e-05,133.719,39.2248,42.041,0,0,0.0411594,0,3.74981,-0.0411594,-1.87217,3.74981,-0.0411594,-1.87217,2.3,1.1832,0.4,2.3,1.1832,0.4,933340,933340,933340,933340,933340,0,4,4,4,0.338973,0.303297,1200.74,777.304,933340,0,4141,4042,3935,0,0,3664,3249.72,2934,0,3664,3249.72,2934,1.38252,0.0045259,0.0023715,0.00249515,0.00333974,0.0025714,0.0152788,-0.00637609,1.00258,1.07055,3.01233,1.07312,3.01984,0.000181038,0.369635,0.146512,0.35783,0.16897,13.228,2.50491,0.334688,120.133,106.208,68.5616,-1,-1,-1,13.228,118.378,-1,3961,3333,0.248173,0.529796,0.126388,0.0631118,0.321055,153.755,148.182,136.745,0.000452317,,6.0527e-05,777.304,5.06049e-05,,333.977,3.99881,0,54,0.999069,0.209384,0.00893807,0.0133386,1,,,,,,,,,,,
55,1.02582,0.0519461,0.001,0.00103657,-0.00726609,1e-05,100.489,39.2248,42.041,0,0,-0.00726713,0,3.20329,0.00726712,-2.98159,3.20329,0.00726712,-2.98159,2.40981,1.29413,0.5,2.40981,1.29413,0.5,918159,918159,918159,918159,918159,0,4,4,4,0.338718,0.304073,1205.43,761.688,918159,0,4141,3976.75,3757,0,0,3596,3196.37,434,0,3596,3196.37,434,3.16505,0.00526929,0.00250564,0.00254936,0.00348008,0.00263012,0.0177445,-0.00546461,1.00264,0.995497,2.78681,0.998127,2.79428,0.000173948,0.342163,0.1512,0.364386,0.159712,12.8486,2.39683,0.303217,112.392,93.311,58.4553,-1,-1,-1,4.03345,112.392,-1,3946,3505,0.249512,1.67264,0.26572,0.000119264,0.328396,139.991,143.635,138.826,0.000474383,,6.1665e-05,761.688,5.4219e-05,,334.565,4.00589,0,55,0.999014,0.38091,0.00883814,0.0138866,1,,,,,,,,,,,
56,1.07374,0.0551205,0.001,0.00109183,-0.0210855,1e-05,101.136,39.2248,42.041,0,0,-0.0210866,0,3.74998,0.0210866,-1.95009,3.74998,0.0210866,-1.95009,2.4058,1.20383,0.5,2.4058,1.20383,0.5,926777,926777,926777,926777,926777,0,4,4,4,0.337638,0.304557,1214.96,762.806,926777,0,4140,3993.88,3935,0,0,3560,3246.57,607,0,3560,3246.57,607,7.35542,0.00488722,0.0023486,0.00227828,0.00330174,0.00227428,0.0114641,-0.0084337,1.00228,1.05315,2.93969,1.05542,2.94644,0.000179143,0.365738,0.147316,0.355836,0.166026,7.27059,2.25834,0.323158,121.793,106.514,62.5373,-1,-1,-1,7.27059,120.409,-1,3957,3370,0.22979,0.725863,0.144189,0.000110868,0.322136,151.986,139.887,136.529,0.000621049,,6.00771e-05,762.806,4.9545e-05,,329.781,3.97964,0,56,0.999077,0.217592,0.00883276,0.0133704,1,,,,,,,,,,,
57,1.02713,0.0582406,0.001,0.00114995,-0.0079594,1e-05,101.456,39.2248,42.041,0,0,-0.00796055,0,2.2117,0.00796056,-3.20986,2.2117,0.00796056,-3.20986,2.30392,1.41034,0,2.30392,1.41034,0,923622,923622,923622,923622,923622,0,4,4,4,0.339397,0.301735,1226.96,752.772,923622,0,4129,3965.62,3928,0,0,3991,3250.17,2915,0,3991,3250.17,2915,15.0418,0.00449586,0.002691,0.00321465,0.0040368,0.00319065,0.0112684,-0.00748932,1.0032,0.987082,2.75602,0.990273,2.76482,0.000192567,0.352016,0.144386,0.351412,0.177859,13.2051,2.58193,0.31111,117.789,100.004,65.5426,-1,-1,-1,3.17295,117.789,-1,3952,3991,0.104614,0.730846,0.14834,0.0736108,0.321916,146.447,143.679,133.358,0.000503183,,6.22879e-05,752.772,5.2873e-05,,324.572,3.9991,0,57,0.998874,0.302493,0.00955318,0.0146344,1,,,,,,,,,,,
58,1.04062,0.0567336,0.001,0.00114792,0.0378249,1e-05,102.057,39.2248,42.041,0,0,0.0378238,0,2.21656,-0.0378238,-2.69585,2.21656,-0.0378238,-2.69585,2.5,1.57716,0.5,2.5,1.57716,0.5,935053,935053,935053,935053,935053,0,4,4,4,0.338586,0.302987,1226.82,762.174,935053,0,4142,4064.75,3941,0,0,3736,3240.35,2963,0,3736,3240.35,2963,0.649391,0.00455022,0.00251984,0.00282999,0.0034281,0.00279905,0.0124406,-0.00506866,1.00281,1.02293,2.84878,1.02573,2.8571,0.000172878,0.371802,0.142021,0.348045,0.16165,5.72061,2.15591,0.336707,125.59,108.02,65.9912,-1,-1,-1,2.80108,125.59,-1,4129,3521,0.087734,0.834821,0.13646,0.0595612,0.321535,154.211,145.086,132.797,0.000505557,,7.0303e-05,762.174,4.9316e-05,,325.44,3.99806,0,58,0.998994,0.479589,0.0090098,0.0140152,1,,,,,,,,,,,
59,1.21492,0.0595232,0.001,0.00115296,0.0329704,1e-05,101.473,39.2248,42.041,0,0,0.0329692,0,2.20629,-0.0329692,-1.63178,2.20629,-0.0329692,-1.63178,2.43083,1.25329,0.5,2.43083,1.25329,0.5,921684,921684,921684,921684,921684,0,4,4,4,0.337948,0.301815,1221.96,754.264,921684,0,4206,4045.88,3936,0,0,4325,3154.78,2500,0,4325,3154.78,2500,0.67142,0.00402653,0.00235409,0.00271727,0.00347409,0.00269789,0.0135283,-0.00535941,1.00271,1.08665,6.91832,1.08935,6.93949,0.000180926,0.354262,0.149257,0.349897,0.166757,8.96052,2.28853,0.314634,120.432,94.4242,17.5326,-1,-1,-1,3.14144,120.432,-1,3946,4325,0.132029,3.662,0.18194,0.0490833,0.322277,143.055,146.449,137.568,0.000447283,,6.2577e-05,754.264,5.11691e-05,,322.495,4.02334,0,59,0.999076,0.236956,0.00889544,0.0134809,1,,,,,,,,,,,
60,1.04531,0.057855,0.001,0.00122685,0.00868829,1e-05,103.316,39.2248,42.041,0,0,0.00868706,0,2.2327,-0.00868706,-3.03399,2.2327,-0.00868706,-3.03399,2.5,1.25489,0,2.5,1.25489,0,926407,926407,926407,926407,926407,0,6,4.01562,4,0.338952,0.302396,1180.02,785.08,926407,0,3955,3944.25,3937,0,0,6431,3293.3,3006,0,6431,3293.3,3006,2.17743,0.00540209,0.00241325,0.00223142,0.00325591,0.00222056,0.0133433,-0.00692856,1.00223,1.03364,2.8797,1.03586,2.88619,0.000180128,0.351621,0.147325,0.351468,0.166872,10.2529,2.40378,0.323856,119.957,102.941,62.0572,-1,-1,-1,1.78105,119.957,-1,3945,6431,3.04954,3.04954,0.169703,0.0691698,0.322828,148.224,143.081,136.483,0.000566978,26.9892,5.74649e-05,785.08,0.000127949,2179.29,325.603,4.03778,0,60,0.999037,0.368728,0.00893901,0.0136413,1,0.964912,0.179824,0.482456,0.964912,0.973684,1.17982,1.17982,4,3.94737,2,0.517544
61,1.00416,0.0507916,0.001,0.00126901,0.00107806,1e-05,102.601,39.2248,42.041,0,0,0.00107679,0,3.74557,-0.00107678,-3.60374,3.74557,-0.00107678,-3.60374,2.46923,1.32056,0.5,2.46923,1.32056,0.5,930273,930273,930273,930273,930273,0,4,4,4,0.340396,0.301245,1231.04,755.681,930273,0,4145,4019,3939,0,0,3674,3248.76,2954,0,3674,3248.76,2954,1.37603,0.00407803,0.00235786,0.00272715,0.00336284,0.00277862,0.0115799,-0.00645995,1.00279,0.982176,2.716,0.984954,2.72351,0.000182143,0.355691,0.146852,0.347663,0.169443,5.9043,2.49833,0.320275,119.578,103.258,72.2054,-1,-1,-1,3.29119,119.578,-1,3951,3487,0.107365,0.746742,0.146527,0.0671214,0.325082,147.911,143.08,136.613,0.000547944,,6.52369e-05,755.681,5.0501e-05,,323.422,3.98948,0,61,0.999018,0.264732,0.00888064,0.0137276,1,,,,,,,,,,,
62,1.0333,0.0559748,0.001,0.00124937,-0.00337421,1e-05,103.44,39.2248,42.041,0,0,-0.00337545,0,2.34798,0.00337546,-2.7809,2.34798,0.00337546,-2.7809,2.39765,1.54132,0.5,2.39765,1.54132,0.5,929415,929415,929415,929415,929415,0,4,4,4,0.335649,0.303296,1223.95,759.358,929415,0,4155,4019,3929,0,0,3544,3242.05,2926,0,3544,3242.05,2926,0.926906,0.00615907,0.00275212,0.00250079,0.00309152,0.00247705,0.0126283,-0.00476843,1.00249,1.00494,2.78904,1.00742,2.79604,0.000175635,0.361696,0.145652,0.352705,0.163238,8.18144,2.03041,0.322313,121.354,104.1,59.5791,-1,-1,-1,1.0504,121.354,-1,3951,3489,0.0885979,3.59814,0.30643,0.0636581,0.32185,150.098,141.429,135.371,0.000476902,,6.22739e-05,759.358,7.22749e-05,,327.809,4.00718,0,62,0.99892,0.291809,0.00935016,0.0145131,1,,,,,,,,,,,
63,1.07946,0.057955,0.001,0.00130857,-0.0110803,1e-05,118.792,39.2248,42.041,0,0,-0.0110817,0,3.71256,0.0110816,-3.74998,3.71256,0.0110816,-3.74998,2.3773,1.30068,0.5,2.3773,1.30068,0.5,920918,920918,920918,920918,920918,0,4,4,4,0.33694,0.299895,1201.89,766.228,920918,0,4153,3969,3933,0,0,3652,3225.67,206,0,3652,3225.67,206,1.21325,0.0056839,0.00252725,0.00227934,0.00316828,0.00231059,0.0104067,-0.00553316,1.00232,1.05119,2.94783,1.0535,2.95458,0.000181929,0.368146,0.149998,0.359394,0.167541,6.57115,2.63337,0.316248,122.789,104.42,49.8659,-1,-1,-1,3.70539,122.789,-1,3939,3652,0.0819956,0.799734,0.136188,9.1568e-05,0.322242,152.003,140.448,138.136,0.000467949,,5.7603e-05,766.228,4.75519e-05,,330.972,4.00337,0,63,0.999012,0.220255,0.00909232,0.0138462,1,,,,,,,,,,,
64,1.04539,0.0544736,0.001,0.00132009,0.00804173,1e-05,103.101,39.2248,42.041,0,0,0.00804042,0,2.86847,-0.0080404,-2.79904,2.86847,-0.0080404,-2.79904,2.5,1.30071,0.5,2.5,1.30071,0.5,928472,928472,928472,928472,928472,0,4,4,4,0.334104,0.296897,1218.18,762.182,928472,0,4144,4063.12,3941,0,0,3629,3190.56,2892,0,3629,3190.56,2892,14.5218,0.0065167,0.00256572,0.00182342,0.00339629,0.00199746,0.0174609,-0.00672424,1.00201,1.00247,2.79921,1.00447,2.80466,0.00018463,0.349092,0.150003,0.355726,0.171424,7.63409,2.58429,0.336952,115.853,99.2161,70.5372,-1,-1,-1,2.16354,115.853,-1,3941,3629,0.23627,0.983982,0.17224,0.0475563,0.315656,142.567,145.411,139.273,0.000405234,,6.49721e-05,762.182,4.9112e-05,,330.282,3.98227,0,64,0.999036,0.531639,0.00889389,0.0137171,1,,,,,,,,,,,
65,1.0256,0.0551292,0.001,0.00129484,0.0110241,1e-05,119.012,39.2248,42.041,0,0,0.0110228,0,1.919,-0.0110228,-3.0977,1.919,-0.0110228,-3.0977,2.49,1.3741,0,2.49,1.3741,0,921199,921199,921199,921199,921199,0,8,4.03125,4,0.335728,0.300635,1222.84,753.326,921199,0,4149,3999.88,3619,0,0,8965,3196.99,2698,0,8965,3196.99,2698,1.49509,0.00389481,0.00233369,0.00269416,0.0034636,0.00276135,0.0154204,-0.00625348,1.00277,1.0062,2.80717,1.00896,2.81523,0.000185679,0.356531,0.147953,0.354548,0.171047,13.6534,2.37972,0.294973,120.53,102.697,64.5702,-1,-1,-1,0.60977,120.53,-1,4149,8965,1.32958,1.32958,0.135786,0.0657969,0.320864,145.898,139.866,136.294,0.000444771,,6.19e-05,753.326,4.9743e-05,,326.609,4.01625,0,65,0.998975,0.512861,0.00911202,0.0138637,1,,,,,,,,,,,
66,0.955408,0.0575977,0.001,0.00129295,0.0371695,1e-05,133.993,39.2248,42.041,0,0,0.0371682,0,3.74983,-0.0371682,-3.22042,3.74983,-0.0371682,-3.22042,2.40909,1.45777,0.5,2.40909,1.45777,0.5,915353,915353,915353,915353,915353,0,4,4,4,0.340243,0.301298,1207.29,758.187,915353,0,4144,3992,3932,0,0,3501,3159.2,461,0,3501,3159.2,461,1.12273,0.00521207,0.00260352,0.00265702,0.00360042,0.00281709,0.0119858,-0.00492036,1.00283,0.936072,2.60379,0.938889,2.61133,0.000183251,0.360796,0.147945,0.352247,0.167739,7.15488,2.00028,0.232354,117.686,103.417,58.8147,-1,-1,-1,6.4609,115.174,-1,3940,3328,0.090801,0.845204,0.14146,8.9035e-05,0.363343,145.897,149.742,135.422,0.000516217,,6.4799e-05,758.187,5.1623e-05,,322.43,4.0019,0,66,0.998912,0.664548,0.00896526,0.0146801,1,,,,,,,,,,,
67,1.04098,0.0565491,0.001,0.00136283,0.0293497,1e-05,102.376,39.2248,42.2363,0,0,0.0293484,0,2.4089,-0.0293484,-3.65851,2.4089,-0.0293484,-3.65851,2.41157,1.4153,0.5,2.41157,1.4153,0.5,931475,931475,931475,931475,931475,0,4,3.98438,2,0.338239,0.301383,1165.64,799.111,931475,0,4151,4039.25,3930,0,0,4097,3237.9,2902,0,4097,3237.9,2902,17.4123,0.00457311,0.00240683,0.00257687,0.0035982,0.00275879,0.0127375,-0.010392,1.00277,1.0269,2.85461,1.02966,2.86244,0.000177991,0.436676,0.149107,0.349047,0.165794,5.45175,2.15273,0.318939,159.019,103.15,55.2618,-1,-1,-1,2.32444,159.019,-1,3960,4097,0,0.775916,0.16574,0,0.3223,180.981,149.422,138.89,0.000391147,,5.831e-05,799.111,4.8941e-05,,325.128,4.02637,0,67,0.999033,0.309027,0.0088618,0.0137231,1,,,,,,,,,,,
68,1.47338,0.057135,0.001,0.00131908,0.127427,1e-05,102.059,39.2248,42.2363,0,0,0.127426,0,2.49804,-0.127426,-2.56977,2.49804,-0.127426,-2.56977,2.38083,1.32953,0,2.38083,1.32953,0,927583,927583,927583,927583,927583,0,4,4,4,0.343688,0.303973,1194.93,776.267,927583,0,4135,4019.38,3939,0,0,7046,3227.37,366,0,7046,3227.37,366,1.38127,0.00530279,0.00248038,0.00237413,0.00328311,0.00246511,0.0163245,-0.00555527,1.00247,0.995105,26.2152,0.997571,26.2397,0.00018,0.440656,0.143183,0.340486,0.166965,12.4385,2.14804,0.329525,160.552,102.79,66.4303,-1,-1,-1,0.38653,160.552,-1,3952,7046,0.260222,0.70269,0.144526,0.000269675,0.323006,182.036,140.935,132.814,0.000491935,,7.4988e-05,776.267,4.8437e-05,,315.829,3.98921,0,68,0.999068,0.315395,0.00876072,0.0141541,1,,,,,,,,,,,
69,1.04258,0.0568464,0.001,0.0014438,0.0512884,1e-05,102.528,39.2248,42.2363,0,0,0.051287,0,2.51949,-0.051287,-2.28955,2.51949,-0.051287,-2.28955,2.46614,1.49802,0.5,2.46614,1.49802,0.5,929270,929270,929270,929270,929270,0,4,4,4,0.33824,0.303678,1227.64,756.957,929270,0,4137,4016.25,3930,0,0,3596,3243.67,2961,0,3596,3243.67,2961,2.86801,0.00369585,0.00243875,0.00304345,0.00371037,0.00309867,0.0128809,-0.006356,1.00311,1.01764,2.84265,1.02074,2.8512,0.000171045,0.368027,0.144392,0.34947,0.158947,6.82717,2.28739,0.322621,123.382,107.155,69.1433,-1,-1,-1,3.28687,123.382,-1,3930,3596,0.0858678,2.37191,0.185635,0.0635849,0.319178,152.801,140.568,134.179,0.000488162,,6.5357e-05,756.957,4.8277e-05,,324.752,4.02982,0,69,0.999017,0.256447,0.00902423,0.0137562,1,,,,,,,,,,,
70,1.05212,0.0595871,0.001,0.00145709,0.00422631,1e-05,119.075,39.2248,42.2363,0,0,0.00422486,0,2.19977,-0.00422489,-2.43046,2.19977,-0.00422489,-2.43046,2.39583,1.33392,0.291667,2.39583,1.33392,0.291667,931728,931728,931728,931728,931728,0,8,4.03125,4,0.33872,0.304164,1222.36,762.237,931728,0,4138,4014.5,3934,0,0,8839,3264.62,589,0,8839,3264.62,589,0.41185,0.00494802,0.00270865,0.00298973,0.00357845,0.00294628,0.0139831,-0.00643706,1.00296,1.035,2.88681,1.03795,2.89541,0.000169267,0.362009,0.146988,0.35184,0.157711,8.79378,2.18197,0.327053,120.438,104.795,67.3415,-1,-1,-1,4.44948,119.686,-1,3952,3444,0.0733324,1.002,0.180162,0.000288784,0.322312,151.273,141.55,136.953,0.000438767,,5.4714e-05,762.237,5.26489e-05,,327.819,4.00799,0,70,0.998974,0.289233,0.00920659,0.0141986,1,,,,,,,,,,,
71,1.03712,0.0531495,0.001,0.00155985,-0.00652318,1e-05,102.376,39.2248,42.2363,0,0,-0.00652474,0,3.62536,0.00652473,-3.15395,3.62536,0.00652473,-3.15395,2.49524,1.23497,0.190351,2.49524,1.23497,0.190351,929143,929143,929143,929143,929143,0,4,4,4,0.338314,0.304621,1215.85,764.19,929143,0,4149,4018.38,3938,0,0,3634,3240.55,2979,0,3634,3240.55,2979,5.26069,0.00503445,0.0025929,0.00272853,0.00356076,0.00269824,0.0118226,-0.00678039,1.00271,1.01479,2.82492,1.01749,2.83238,0.000186679,0.364299,0.143253,0.358726,0.173451,6.86098,2.29257,0.318126,121.776,104.992,57.6022,-1,-1,-1,2.69802,121.776,-1,4138,3634,0.107006,0.864561,0.136668,0.0542207,0.321786,151.108,141.977,133.103,0.000393803,,5.4852e-05,764.19,4.8002e-05,,333.307,4.04414,0,71,0.998953,0.287456,0.00922835,0.014231,1,,,,,,,,,,,
72,1.03052,0.0583189,0.001,0.00155342,0.0106135,1e-05,102.246,39.2248,42.2363,0,0,0.0106119,0,2.32169,-0.010612,-2.6382,2.32169,-0.010612,-2.6382,2.5,1.42333,0.300236,2.5,1.42333,0.300236,916028,916028,916028,916028,916028,0,4,4,4,0.337618,0.304294,1233.91,742.381,916028,0,4148,3968.25,3752,0,0,3671,3188.22,2665,0,3671,3188.22,2665,0.613663,0.00332057,0.00239625,0.00315987,0.00370777,0.00326517,0.0182739,-0.00371301,1.00328,1.01145,2.80969,1.01471,2.81886,0.000184319,0.353625,0.144511,0.352406,0.168842,6.06596,2.07472,0.328715,116.389,99.9004,58.151,-1,-1,-1,2.4547,116.389,-1,4131,3671,0.363725,0.85295,0.171136,0.0654726,0.323867,144.311,138.24,132.376,0.000549245,,6.0913e-05,742.381,6.28079e-05,,322.813,3.9706,0,72,0.999047,0.226787,0.00890366,0.0135132,1,,,,,,,,,,,
73,1.04174,0.0572657,0.001,0.00159302,-0.00551713,1e-05,118.144,39.2248,42.2363,0,0,-0.00551872,0,2.24649,0.00551872,-3.15738,2.24649,0.00551872,-3.15738,2.35,1.10179,0.5,2.35,1.10179,0.5,915532,915532,915532,915532,915532,0,4,4,4,0.337236,0.305331,1244.67,735.561,915532,0,4135,3947.62,3755,0,0,3539,3204.97,375,0,3539,3204.97,375,1.39597,0.00498819,0.00236933,0.00228603,0.00306223,0.00224181,0.0107951,-0.00575233,1.00225,1.02357,2.82923,1.02581,2.83568,0.000181856,0.34948,0.14059,0.350266,0.166495,7.63226,2.15843,0.243246,114.629,99.6182,69.9662,-1,-1,-1,3.23717,114.353,-1,3966,3416,0.184451,0.698873,0.140339,0.000276911,0.326226,143.369,138.154,128.715,0.000740529,,6.6012e-05,735.561,5.4054e-05,,320.68,3.98798,0,73,0.999057,0.247472,0.00883075,0.0135167,1,,,,,,,,,,,
74,1.05331,0.0577403,0.001,0.00159507,-0.00554072,1e-05,102.814,39.2248,42.2363,0,0,-0.00554232,0,2.55839,0.00554233,-3.24574,2.55839,0.00554233,-3.24574,2.3,1.27568,0.5,2.3,1.27568,0.5,930766,930766,930766,930766,930766,0,4,4,4,0.338511,0.303458,1212.56,767.602,930766,0,4150,4064.12,3941,0,0,3590,3207.48,2945,0,3590,3207.48,2945,0.00723946,0.00435328,0.00254689,0.00292404,0.00344915,0.00286199,0.0102706,-0.00532258,1.00287,1.03534,2.86736,1.03821,2.87568,0.000178646,0.372616,0.152179,0.349872,0.166278,12.6324,2.57964,0.323925,119.435,103.584,58.661,-1,-1,-1,12.6324,113.98,-1,4150,3216,0.0937714,0.77818,0.128967,0.053472,0.322088,152.981,142.644,141.643,0.000594483,,5.9441e-05,767.602,6.31879e-05,,325.649,4.03929,0,74,0.998977,0.336818,0.00919496,0.0140669,1,,,,,,,,,,,
75,1.07339,0.0577309,0.001,0.00165993,0.0364779,1e-05,102.569,39.2248,42.2363,0,0,0.0364762,0,2.69547,-0.0364762,-3.22519,2.69547,-0.0364762,-3.22519,2.3,1.3059,0.5,2.3,1.3059,0.5,929149,929149,929149,929149,929149,0,4,4,4,0.345071,0.302704,1249.75,743.469,929149,0,4149,4015.12,3926,0,0,3803,3243.85,2873,0,3803,3243.85,2873,2.24586,0.00499403,0.00251066,0.002587,0.00334781,0.00257904,0.0134214,-0.00436842,1.00259,1.03231,2.87759,1.03489,2.88498,0.000180367,0.369424,0.14001,0.339042,0.167587,5.71945,2.0641,0.335126,124.977,106.749,59.3171,-1,-1,-1,4.24795,124.39,-1,3947,3584,0.114635,0.783126,0.139734,0.0669647,0.323002,153.39,140.301,130.09,0.00048312,,6.2681e-05,743.469,3.8649e-05,,315.02,4.01935,0,75,0.999001,0.473106,0.00906326,0.0139421,1,,,,,,,,,,,
