step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
48,1.10226,0.0553376,0.001,0.000897816,-0.0239194,9.30118e-06,103.377,39.1936,42.002,0,0,-0.0239203,0,3.31262,0.0239203,-2.72792,3.31262,0.0239203,-2.72792,1.88437,0.91712,0.5,1.88437,0.91712,0.5,933092,933092,933092,933092,933092,0,6,4.01562,4,0.340431,0.301396,1230.5,758.306,933092,0,4144,4017.75,3936,0,0,6198,3272.03,2928,0,6198,3272.03,2928,2.63147,0.00536966,0.00246163,0.0022917,0.0032922,0.00240038,0.0104325,-0.0048759,1.00241,1.08602,3.03411,1.08842,3.0412,0.000183624,0.364163,0.144334,0.345392,0.171338,3.31224,1.14762,0.762806,124.499,107.695,63.1199,-1,-1,-1,0.908043,124.499,-1,3957,3478,0.207066,0.752656,0.141312,0.0597633,0.32443,152.519,144.191,134.677,0.000496025,,6.2034e-05,758.306,5.4745e-05,,322.282,3.95587,0,48,0.999057,0.332978,0.00899859,0.0134183,1,,,,,,,,,,,
49,1.09704,0.0540321,0.001,0.000873175,-0.0229985,9.27257e-06,118.84,39.1936,42.002,0,0,-0.0229993,0,3.68206,0.0229993,-3.17434,3.68206,0.0229993,-3.17434,1.77668,0.836578,0,1.77668,0.836578,0,920368,920368,920368,920368,920368,0,4,4,4,0.342885,0.302554,1244.4,739.607,920368,0,3951,3919.62,3751,0,0,3561,3270.75,2734,0,3561,3270.75,2734,4.02186,0.00485444,0.00246221,0.00256154,0.00332228,0.00255755,0.00932753,-0.00724983,1.00257,1.07053,2.96998,1.07309,2.97753,0.000201471,0.359336,0.140779,0.343117,0.185427,4.85436,1.1537,0.31837,125.018,105.62,61.3041,-1,-1,-1,0.892608,125.018,-1,3951,3478,0.110311,0.740095,0.134715,0.0656445,0.327258,150.438,139.19,129.569,0.00048546,,6.3806e-05,739.607,5.275e-05,,315.794,3.92809,0,49,0.999065,0.206322,0.00893069,0.0134697,1,,,,,,,,,,,
50,1.11007,0.0522062,0.001,0.000888509,0.000206446,9.24345e-06,103.458,39.2012,42.002,0,0,0.000205561,0,2.68187,-0.000205548,-3.47414,2.68187,-0.000205548,-3.47414,1.99541,1.09422,0,1.99541,1.09422,0,938071,938071,938071,938071,938071,0,8,4.03125,4,0.340138,0.30144,1213.31,773.151,938071,0,4142,4018.5,3939,0,0,9306,3310.18,3027,0,9306,3310.18,3027,1.70181,0.00420272,0.00223511,0.00237932,0.00324007,0.00245222,0.0128614,-0.00600374,1.00246,1.09165,3.06432,1.0941,3.07181,0.000183544,0.358147,0.147915,0.350247,0.172178,3.22004,1.10578,0.320763,125.668,107.314,64.0852,-1,-1,-1,1.0476,124.598,-1,3940,9306,1.6153,1.6153,0.157164,0.0597966,0.326742,151.748,149.51,138.755,0.000513483,,6.5563e-05,773.151,5.2472e-05,,328.556,3.91498,0,50,0.999149,0.286047,0.00850086,0.0129498,1,,,,,,,,,,,
51,1.04854,0.0535774,0.001,0.000898758,-0.0022352,9.21381e-06,102.573,39.2012,42.002,0,0,-0.0022361,0,3.39054,0.00223611,-1.89691,3.39054,0.00223611,-1.89691,1.93864,0.978182,0.5,1.93864,0.978182,0.5,921479,921479,921479,921479,921479,0,4,4,4,0.344534,0.301745,1231.46,748.281,921479,0,4134,3971.12,3938,0,0,3635,3227.93,389,0,3635,3227.93,389,2.24837,0.00552523,0.00250009,0.00223766,0.00317133,0.00226619,0.0130615,-0.00515902,1.00227,1.0377,2.89732,1.03996,2.90393,0.000193131,0.3677,0.148716,0.339118,0.177966,2.54765,1.0509,0.225535,120.634,105.826,70.5711,-1,-1,-1,0.879501,120.475,-1,3951,3635,0.757044,0.798425,0.13929,0.000273692,0.324514,151.925,142.262,137.039,0.000498635,,9.4931e-05,748.281,5.2093e-05,,312.49,3.92359,0,51,0.999064,0.263403,0.00879937,0.0134995,1,,,,,,,,,,,
52,1.01963,0.0501973,0.001,0.00089698,0.0316614,9.18365e-06,103.281,39.2012,42.002,0,0,0.0316605,0,1.96401,-0.0316605,-2.77206,1.96401,-0.0316605,-2.77206,1.91916,1.15262,0.5,1.91916,1.15262,0.5,931896,931896,931896,931896,931896,0,4,4,4,0.339897,0.3015,1240.61,751.162,931896,0,4142,4023.75,3943,0,0,3613,3256.69,2915,0,3613,3256.69,2915,0.0879587,0.0036118,0.00239737,0.00294071,0.00330504,0.00289531,0.018418,-0.00397062,1.0029,0.997885,2.77475,1.00078,2.7828,0.000183573,0.354418,0.141911,0.346692,0.171071,4.7244,1.21671,0.31818,122.145,105.539,66.9233,-1,-1,-1,0.816473,122.145,-1,3963,3603,0.102999,0.737745,0.130375,0.0551951,0.323127,147.741,143.464,132.246,0.000518051,,5.9835e-05,751.162,5.298e-05,,323.081,3.97352,0,52,0.999065,0.231765,0.00882707,0.0133358,1,,,,,,,,,,,
53,1.09972,0.0525443,0.001,0.000942558,-0.0284697,9.15298e-06,118.898,39.2012,42.002,0,0,-0.0284706,0,2.52101,0.0284706,-3.62433,2.52101,0.0284706,-3.62433,1.9375,1.10242,0,1.9375,1.10242,0,912075,912075,912075,912075,912075,0,4,3.98438,2,0.341583,0.302409,1240.22,735.412,912075,0,4139,3950.88,3625,0,0,3656,3174.71,110,0,3656,3174.71,110,5.5844,0.00662184,0.00246999,0.0019517,0.00307712,0.00190353,0.0113267,-0.00935888,1.00191,1.06199,3.01176,1.06389,3.01743,0.000188297,0.368976,0.139309,0.343058,0.171741,2.55144,0.979017,0.219098,122.801,104.553,17.3571,-1,-1,-1,0.937835,122.801,-1,3938,3642,0.196572,0.706258,0.131545,0,0.299734,149.938,140.951,127.06,0.000527665,,7.7673e-05,735.412,5.3142e-05,,312.895,3.93396,0,53,0.999064,0.555659,0.00872937,0.0135871,1,,,,,,,,,,,
54,1.06389,0.0556939,0.001,0.000932034,0.0183274,9.12181e-06,103.275,39.2104,42.002,0,0,0.0183265,0,3.66921,-0.0183265,-2.58456,3.66921,-0.0183265,-2.58456,1.91667,1.05201,0.5,1.91667,1.05201,0.5,935665,935665,935665,935665,935665,0,4,4,4,0.339251,0.301654,1216.43,769.192,935665,0,4141,4042,3935,0,0,3673,3267.88,2959,0,3673,3267.88,2959,0.578791,0.00573194,0.00250427,0.00225409,0.00295694,0.00218942,0.0113164,-0.00331557,1.0022,1.04072,2.90178,1.04291,2.90806,0.000185101,0.363959,0.149367,0.346711,0.173193,4.68141,1.27988,0.347191,121.313,106.356,66.4936,-1,-1,-1,3.9592,119.654,-1,3961,3332,0.105992,0.755261,0.13107,0.0550178,0.325908,152.24,148.222,139.757,0.000513363,,6.038e-05,769.192,5.38e-05,,324.405,3.90038,0,54,0.999033,0.416091,0.00896405,0.0136495,1,,,,,,,,,,,
55,1.02224,0.0543797,0.001,0.000965695,0.0147664,9.09014e-06,103.178,39.2104,42.002,0,0,0.0147655,0,2.44715,-0.0147655,-3.54064,2.44715,-0.0147655,-3.54064,1.8908,1.14133,0,1.8908,1.14133,0,917592,917592,917592,917592,917592,0,4,4,4,0.34105,0.300844,1243.21,738.083,917592,0,4141,3976.75,3757,0,0,3688,3191.94,509,0,3688,3191.94,509,2.51324,0.00488389,0.00244637,0.00249123,0.00346428,0.00260983,0.0117463,-0.00555623,1.00262,1.00435,2.78074,1.00696,2.78827,0.000188389,0.356234,0.142084,0.344024,0.172864,6.32006,1.20842,0.234442,117.717,101.04,61.3102,-1,-1,-1,1.80572,117.557,-1,3946,3585,0.0871538,0.824228,0.141526,0.000226173,0.339876,145.546,141.879,130.375,0.000534096,,7.2043e-05,738.083,5.318e-05,,315.674,3.91508,0,55,0.999038,0.200539,0.00894061,0.0135947,1,,,,,,,,,,,
56,1.08079,0.0673572,0.001,0.000954701,0.0154984,9.05797e-06,119.863,39.2104,42.002,0,0,0.0154975,0,2.08079,-0.0154975,-2.31992,2.08079,-0.0154975,-2.31992,1.94444,0.973047,0,1.94444,0.973047,0,928975,928975,928975,928975,928975,0,6,4.01562,4,0.339809,0.300266,1243.66,746.966,928975,0,4140,3993.88,3935,0,0,6495,3263.74,370,0,6495,3263.74,370,1.35174,0.00546992,0.00238756,0.0021981,0.00299469,0.00231962,0.00950849,-0.00559139,1.00233,1.0493,2.93885,1.05162,2.9455,0.000179077,0.355223,0.142189,0.345495,0.166359,12.3179,1.2734,0.320165,124.201,105.04,57.9936,-1,-1,-1,0.913261,124.201,-1,4140,3503,0.108373,1.52848,0.138331,0.000143926,0.322605,148.398,140.899,132.09,0.000498189,,6.1781e-05,746.966,4.8496e-05,,320.956,3.97355,0,56,0.999078,0.271097,0.00876883,0.0134473,1,,,,,,,,,,,
57,1.02361,0.0576015,0.001,0.00099431,0.0181201,9.0253e-06,103.327,39.2104,42.002,0,0,0.0181192,0,1.892,-0.0181191,-3.37743,1.892,-0.0181191,-3.37743,1.86875,1.21023,0,1.86875,1.21023,0,925277,925277,925277,925277,925277,0,4,4,4,0.340963,0.30136,1208.84,765.424,925277,0,4129,3965.62,3928,0,0,3699,3263.1,2882,0,3699,3263.1,2882,2.97483,0.00656617,0.00259338,0.00202318,0.00305916,0.0020454,0.0167031,-0.00540763,1.00205,0.992455,2.76563,0.994501,2.7714,0.000184991,0.351903,0.155306,0.34934,0.171168,4.5181,1.19316,0.324483,119.852,102.767,62.7215,-1,-1,-1,0.875967,119.852,-1,3939,3678,0.0934691,0.296163,0.127559,0.06927,0.32487,146.982,146.886,143.701,0.000523914,,6.1607e-05,765.424,5.0456e-05,,323.236,3.94886,0,57,0.998912,0.279918,0.00940879,0.0143741,1,,,,,,,,,,,
58,1.03637,0.053924,0.001,0.000977508,-0.0156304,8.99215e-06,103.686,39.2104,42.0605,0,0,-0.0156314,0,1.90906,0.0156314,-3.00276,1.90906,0.0156314,-3.00276,2,1.3796,0,2,1.3796,0,933778,933778,933778,933778,933778,0,6,4,2,0.341575,0.300211,1229.86,759.254,933778,0,4142,4064.75,3941,0,0,6415,3230.39,228,0,6415,3230.39,228,1.85902,0.00560105,0.00259054,0.00240612,0.00342856,0.002437,0.0131174,-0.00543284,1.00245,1.02697,2.8615,1.02941,2.86847,0.000182299,0.367584,0.143647,0.346043,0.170227,3.2346,1.06666,0.33713,123.791,104.609,30.0954,-1,-1,-1,0.486352,123.791,-1,4129,6415,0.222382,0.797616,0.15068,0,0.331012,151.992,145.414,134.134,0.00057698,,6.3523e-05,759.254,4.0705e-05,,323.127,3.9226,0,58,0.998975,0.356164,0.00904631,0.014255,1,,,,,,,,,,,
59,1.11515,0.0536335,0.001,0.00101445,0.00491382,8.95852e-06,102.996,39.2104,42.0605,0,0,0.0049128,0,2.0685,-0.00491281,-3.40807,2.0685,-0.00491281,-3.40807,1.94763,1.10072,0,1.94763,1.10072,0,918678,918678,918678,918678,918678,0,4,3.98438,2,0.338135,0.297899,1247.12,736.637,918678,0,4206,4045.88,3936,0,0,3529,3131.3,143,0,3529,3131.3,143,23.6264,0.00656199,0.00253511,0.00189889,0.00295649,0.00189298,0.0119091,-0.00771427,1.0019,1.10267,3.19175,1.10457,3.19697,0.000187559,0.353798,0.142833,0.345708,0.172307,3.22491,1.21628,0.23117,120.284,98.5589,20.2507,-1,-1,-1,0.982183,120.284,-1,4206,2938,0.0680237,0.472259,0.126643,0,0.32591,141.804,141.423,131.217,0.000514703,,7.4314e-05,736.637,5.5268e-05,,317.594,3.94867,0,59,0.999048,0.241464,0.00897809,0.0135962,1,,,,,,,,,,,
60,1.36465,0.0548968,0.001,0.000983113,0.122463,8.9244e-06,103.577,39.2104,42.0605,0,0,0.122462,0,3.60098,-0.122462,-2.82817,3.60098,-0.122462,-2.82817,1.94163,1.07233,0,1.94163,1.07233,0,931193,931193,931193,931193,931193,0,4,4,4,0.340424,0.301256,1165.14,799.213,931193,0,3955,3944.25,3937,0,0,5943,3330.7,3047,0,5943,3330.7,3047,5.84633,0.00572789,0.00237807,0.00203968,0.00312635,0.00204913,0.0105692,-0.00657535,1.00206,1.07786,15.4741,1.07991,15.4907,0.000185739,0.405902,0.142609,0.344879,0.172959,5.36276,1.18783,0.33269,153.448,107.809,57.7147,-1,-1,-1,0.382738,153.448,-1,3943,5943,0.088363,0.763733,0.140584,0.0691729,0.286614,173.048,142.016,132.796,0.00043609,25.6091,5.9914e-05,799.213,0.000158264,1868.73,321.149,3.94705,0,60,0.999107,0.397597,0.00860569,0.0136931,1,0.982456,0.164722,0.491228,0.982456,0.991228,1.07359,1.07359,4,3.98246,2,0.5
61,0.986398,0.0539475,0.001,0.00100726,0.00447885,8.88982e-06,98.6439,39.1462,41.6895,0,0,0.00447783,0,3.74998,-0.00447785,-2.45443,3.74998,-0.00447785,-2.45443,1.99412,1.14585,0,1.99412,1.14585,0,930064,930064,930064,930064,930064,0,4,4,4,0.337862,0.294227,1173.12,792.812,930064,0,4145,4019,3939,0,0,3652,3247.12,2893,0,3652,3247.12,2893,2.09872,0.00472498,0.00234011,0.00252035,0.00329013,0.00257695,0.0113394,-0.00846457,1.00259,0.963742,2.66981,0.966319,2.67678,0.000198193,0.372202,0.156574,0.364641,0.184332,3.12957,1.13977,0.321038,123.012,107.279,65.9478,-1,-1,-1,0.948742,123.012,-1,3958,3501,0.100904,0.782782,0.1506,0.0722299,0.325289,154.699,148.665,145.624,3.8104e-05,,0.000211173,792.812,4.2028e-05,,339.14,4.0144,0,61,0.999005,0.421348,0.0088823,0.0138077,1,,,,,,,,,,,
62,1.0578,0.0512226,0.001,0.00105278,-0.00688535,8.85476e-06,98.9383,39.1806,42.002,0,0,-0.0068864,0,2.56247,0.0068864,-3.31772,2.56247,0.0068864,-3.31772,2,1.27374,0.5,2,1.27374,0.5,934814,934814,934814,934814,934814,0,4,4,4,0.336202,0.297284,1182.33,790.655,934814,0,4155,4019,3929,0,0,4103,3284.23,2999,0,4103,3284.23,2999,9.49964,0.00585353,0.00267467,0.00243146,0.00339803,0.00240227,0.0161272,-0.00821233,1.00241,1.0508,2.9122,1.0532,2.91919,0.00020677,0.380456,0.151442,0.355968,0.193292,2.43442,0.876981,0.318593,135.903,112.359,68.2967,-1,-1,-1,1.1347,135.903,-1,3951,4103,2.81648,2.81648,0.164719,0.0687673,0.328671,159.937,151.692,141.571,0.000555623,,6.6294e-05,790.655,4.7782e-05,,332.764,4.01375,0,62,0.999013,0.264845,0.00896465,0.0139855,1,,,,,,,,,,,
63,1.07835,0.0560309,0.001,0.00111742,0.0145325,8.81924e-06,116.101,39.1372,41.9238,0,0,0.0145314,0,3.74987,-0.0145314,-2.75183,3.74987,-0.0145314,-2.75183,2,1.1926,0.5,2,1.1926,0.5,927375,927375,927375,927375,927375,0,4,4,4,0.338846,0.298566,1191.33,778.435,927375,0,4153,3969,3933,0,0,3875,3276.12,3029,0,3875,3276.12,3029,19.5188,0.00530779,0.00243011,0.00226185,0.00327267,0.00223109,0.0117276,-0.00788492,1.00224,1.05967,2.94349,1.0619,2.95031,0.00018274,0.357607,0.159633,0.351887,0.169468,3.99883,1.009,0.318343,122.03,104.272,75.6729,-1,-1,-1,0.93032,122.03,-1,3945,3875,0.105437,1.19228,0.149631,0.0752584,0.323624,149.96,149.359,148.04,0.000549336,,5.6337e-05,778.435,4.3274e-05,,326.331,4.07593,0,63,0.999023,0.258985,0.00904541,0.0136595,1,,,,,,,,,,,
64,1.01475,0.0547448,0.001,0.00110507,0.0169113,8.78326e-06,132.029,39.1372,41.9238,0,0,0.0169102,0,3.41526,-0.0169102,-3.55322,3.41526,-0.0169102,-3.55322,2,1.12789,0.5,2,1.12789,0.5,929272,929272,929272,929272,929272,0,4,4,4,0.335432,0.296001,1182.75,785.69,929272,0,4144,4063.12,3941,0,0,3642,3196.81,2916,0,3642,3196.81,2916,6.47427,0.00472867,0.00239455,0.00244713,0.00339502,0.00249018,0.0117332,-0.0100513,1.0025,0.999565,2.7744,1.00206,2.78138,0.000192887,0.354322,0.155359,0.361116,0.179245,3.52797,1.02747,0.32156,118.683,101.671,69.4746,-1,-1,-1,1.03871,118.683,-1,3941,3642,0.889665,0.889665,0.147292,0.0594784,0.354544,144.986,156.101,144.371,0.000506924,,6.22e-05,785.69,4.7218e-05,,335.575,3.95983,0,64,0.999035,0.535357,0.00881792,0.013745,1,,,,,,,,,,,
65,1.02015,0.0546066,0.001,0.00109465,0.00327723,8.74682e-06,98.7241,39.1372,41.9238,0,0,0.00327613,0,2.0926,-0.00327612,-3.70326,2.0926,-0.00327612,-3.70326,1.98673,1.17489,0.5,1.98673,1.17489,0.5,917350,917350,917350,917350,917350,0,4,4,4,0.339358,0.297334,1210.77,757.656,917350,0,4149,3999.88,3619,0,0,3517,3166.92,2727,0,3517,3166.92,2727,3.22512,0.00486827,0.00242227,0.00240921,0.00334479,0.00242699,0.015306,-0.00528961,1.00244,1.00569,2.79114,1.00811,2.79783,0.000188907,0.363011,0.148627,0.347639,0.173294,2.73851,0.966491,0.288051,119.493,103.457,69.1856,-1,-1,-1,1.07579,119.493,-1,4149,3384,0.131711,0.717866,0.135424,0.0596781,0.330535,147.152,150.568,136.343,0.000516855,,6.1618e-05,757.656,4.3917e-05,,318.907,4.0189,0,65,0.999013,0.291971,0.00898892,0.0136725,1,,,,,,,,,,,
66,0.95716,0.131043,0.001,0.00107792,0.000336796,8.70994e-06,115.117,39.1372,41.9238,0,0,0.000335715,0,3.74998,-0.000335726,-3.38425,3.74998,-0.000335726,-3.38425,1.95627,1.24333,0.5,1.95627,1.24333,0.5,926527,926527,926527,926527,926527,0,4,4,4,0.339108,0.297395,1221.89,758.271,926527,0,4144,3992,3932,0,0,3786,3246.49,2956,0,3786,3246.49,2956,4.13235,0.00580418,0.00241481,0.00196185,0.00301541,0.00194572,0.0158209,-0.00678337,1.00195,0.932369,2.59485,0.934315,2.60017,0.000186061,0.35327,0.146849,0.346066,0.172391,5.50582,1.61208,0.326204,119.85,102.624,71.0806,-1,-1,-1,1.82494,119.692,-1,3940,3450,0.0958378,1.47267,0.137515,0.061934,0.328393,146.802,150.035,136.059,0.000531628,,6.0624e-05,758.271,4.4625e-05,,320.64,4.0581,0,66,0.998925,0.374159,0.00895628,0.014507,1,,,,,,,,,,,
67,1.03846,0.0538479,0.001,0.00116116,0.0057708,8.67261e-06,99.5271,39.1944,42.041,0,0,0.00576963,0,3.74705,-0.00576965,-3.50034,3.74705,-0.00576965,-3.50034,1.99241,1.18935,0.5,1.99241,1.18935,0.5,933445,933445,933445,933445,933445,0,4,4,4,0.338133,0.2976,1188.11,785.657,933445,0,4151,4039.25,3930,0,0,3685,3253.29,2923,0,3685,3253.29,2923,0.177254,0.00523698,0.00258466,0.00267517,0.0034482,0.00285652,0.013725,-0.00318569,1.00287,1.00905,2.80261,1.01191,2.81057,0.000184746,0.352665,0.150841,0.360585,0.17245,10.9597,1.29957,0.328741,118.714,103.008,56.7384,-1,-1,-1,10.9597,115.653,-1,3949,3639,0.143568,0.775496,0.144245,0.0562863,0.330961,146.857,156.722,140.802,0.000509031,,5.6829e-05,785.657,4.7114e-05,,336.586,4.03736,0,67,0.999002,0.349666,0.00913854,0.013736,1,,,,,,,,,,,
